Date last researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Fuel,Status,Conversion/Replacement?,Unit conversion year,Start Year,Retired Year,Hydrogen Capable,Operator(s),Operator Name(s) in Local Language / Script,Owner(s),Owner Name(s) in Local Language / Script,Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM phase ID,Other IDs (location),Other IDs (unit/phase),Wiki URL,,
18.7.2024,China,Jiangsu Nanjing Pukou District power station,1.Jan,南京市江北静脉产业园生活垃圾焚烧发电厂,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Nanjing Environmental Renewable Energy CO LTD,南京环境再生能源有限公司,,,32.062299,118.437307,exact,Xingdian Residential District,Pukou District,Nanjing,Jiangsu,Eastern Asia,Asia,L100001018932,G100001021254,,,https://www.gem.wiki/Jiangsu_Nanjing_Pukou_District_power_station,,
18.7.2024,China,Jiangsu Nanjing Pukou District power station,2.Jan,南京市江北静脉产业园生活垃圾焚烧发电厂,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Nanjing Environmental Renewable Energy CO LTD,南京环境再生能源有限公司,,,32.062299,118.437307,exact,Xingdian Residential District,Pukou District,Nanjing,Jiangsu,Eastern Asia,Asia,L100001018932,G100001021255,,,https://www.gem.wiki/Jiangsu_Nanjing_Pukou_District_power_station,,
18.7.2024,China,Jiangsu Nanjing Pukou District power station,1.Feb,南京市江北静脉产业园生活垃圾焚烧发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Nanjing Environmental Renewable Energy CO LTD,南京环境再生能源有限公司,,,32.062299,118.437307,exact,Xingdian Residential District,Pukou District,Nanjing,Jiangsu,Eastern Asia,Asia,L100001018932,G100001021257,,,https://www.gem.wiki/Jiangsu_Nanjing_Pukou_District_power_station,,
18.7.2024,China,Jiangsu Nanjing Pukou District power station,2.Feb,南京市江北静脉产业园生活垃圾焚烧发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Nanjing Environmental Renewable Energy CO LTD,南京环境再生能源有限公司,,,32.062299,118.437307,exact,Xingdian Residential District,Pukou District,Nanjing,Jiangsu,Eastern Asia,Asia,L100001018932,G100001021258,,,https://www.gem.wiki/Jiangsu_Nanjing_Pukou_District_power_station,,
8.8.2024,China,Jiangsu Pizhou City (Everbright) power station,1,邳州市生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Everbright Environmental Protection Energy (Pizhou) CO LTD,光大环保能源（邳州）有限公司,China Everbright International Co Ltd,中国光大国际有限公司,34.396803,117.941799,exact,,Pizhou City,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001019614,G100001022217,,,https://www.gem.wiki/Jiangsu_Pizhou_City_(Everbright)_power_station,,
8.8.2024,China,Jiangsu Pizhou City (Everbright) power station,2,邳州市生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Everbright Environmental Protection Energy (Pizhou) CO LTD,光大环保能源（邳州）有限公司,China Everbright International Co Ltd,中国光大国际有限公司,34.396803,117.941799,exact,,Pizhou City,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001019614,G100001022218,,,https://www.gem.wiki/Jiangsu_Pizhou_City_(Everbright)_power_station,,
27.6.2024,China,Jiangsu Rugao (Shanghai Electric) power station,2.Mar,江苏如皋（上海电气）垃圾焚烧发电项目,,17,bioenergy: refuse (municipal and industrial wastes),construction,,,,,,Shanghai Electric Environmental Protection Thermal Power (Nantong),上海电气环保热电（南通）有限公司,Shanghai Electric Hong Kong Co Ltd [25%]; Shanghai Electric Group Co Ltd [75%],上海电气集团股份有限公司; 上海电气香港有限公司,32.0852,120.5125,approximate,,Rugao City,Nantong,Jiangsu,Eastern Asia,Asia,L100000201912,G100001020010,,,https://www.gem.wiki/Jiangsu_Rugao_(Shanghai_Electric)_power_station,,
23.7.2024,China,Jiangsu Sihong power station,1,高能环境泗洪生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Sihong Gaoneng Environmental Biomass Energy CO LTD,泗洪高能环境生物质能有限公司,,,33.545086,118.173034,exact,Qingyang,Sihong,Suqian,Jiangsu,Eastern Asia,Asia,L100001019017,G100001021386,,,https://www.gem.wiki/Jiangsu_Sihong_power_station,,
23.7.2024,China,Jiangsu Sihong power station,2,高能环境泗洪生活垃圾焚烧发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Sihong Gaoneng Environmental Biomass Energy CO LTD,泗洪高能环境生物质能有限公司,,,33.545086,118.173034,exact,Qingyang,Sihong,Suqian,Jiangsu,Eastern Asia,Asia,L100001019017,G100001021388,,,https://www.gem.wiki/Jiangsu_Sihong_power_station,,
27.6.2024,China,Jiangsu Suining (Hengsheng) power station,2,徐州恒晟新能源有限公司生物质热源项目,,3,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids)",announced,,,,,,Xuzhou Hengsheng New Energy CO LTD,徐州恒晟新能源有限公司,,,34.07401,117.822962,exact,Yaoji,Suining,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001018002,G100001020013,,,https://www.gem.wiki/Jiangsu_Suining_(Hengsheng)_power_station,,
27.6.2024,China,Jiangsu Suining (Hengsheng) power station,1,徐州恒晟新能源有限公司生物质热源项目,,20,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids)",operating,,,2023,,,Xuzhou Hengsheng New Energy CO LTD,徐州恒晟新能源有限公司,,,34.07401,117.822962,exact,Yaoji,Suining,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001018002,G100001020011,,,https://www.gem.wiki/Jiangsu_Suining_(Hengsheng)_power_station,,
8.7.2024,China,Jiangsu Suqian (Everbright) power station,2,宿迁市生活垃圾焚烧发电厂,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Everbright Environmental Energy (Suqian) CO LTD,光大环保能源（宿迁）有限公司,,,33.932553,118.170745,exact,,Sucheng District,Suqian,Jiangsu,Eastern Asia,Asia,L100001018488,G100001020642,,,https://www.gem.wiki/Jiangsu_Suqian_(Everbright)_power_station,,
8.7.2024,China,Jiangsu Suqian (Everbright) power station,1,宿迁市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Everbright Environmental Energy (Suqian) CO LTD,光大环保能源（宿迁）有限公司,,,33.932553,118.170745,exact,,Sucheng District,Suqian,Jiangsu,Eastern Asia,Asia,L100001018488,G100001020641,,,https://www.gem.wiki/Jiangsu_Suqian_(Everbright)_power_station,,
27.6.2024,China,Jiangsu Taicang power station,2,江苏太仓市垃圾焚烧发电项目,太仓再生资源综合利用项目,25,bioenergy: refuse (municipal and industrial wastes),announced,,,,,,Taicang GCL Waste Incineration Power Generation,太仓协鑫垃圾焚烧发电有限公司,Taicang City Investment Environmental Protection Construction Investment Co Ltd [49%]; GCL Smart Energy (Suzhou) Co Ltd [51%],协鑫智慧能源（苏州）有限公司; Taicang City Investment Environmental Protection Construction Investment CO LTD,31.4488,121.0536,approximate,,Taicang City,Suzhou,Jiangsu,Eastern Asia,Asia,L100000201843,G100001020014,,,https://www.gem.wiki/Jiangsu_Taicang_power_station,,
25.7.2024,China,Jiangsu Taixing City power station,2,泰兴市三峰环保生活垃圾焚烧发电二期扩建项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Taixing Sanfeng Environmental Protection Energy CO LTD,泰兴市三峰环保能源有限公司,,,32.133703,119.923451,exact,,Taixing City,Taizhou,Jiangsu,Eastern Asia,Asia,L100001019137,G100001021575,,,https://www.gem.wiki/Jiangsu_Taixing_City_power_station,,
1.7.2024,China,Jiangsu Taizhou power station,1,泰州市生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2013,,,Taizhou Green Power Renewable Energy CO LTD,泰州绿色动力再生能源有限公司,,,32.546763,120.031084,exact,,Hailing District,Taizhou,Jiangsu,Eastern Asia,Asia,L100001018173,G100001020233,,,https://www.gem.wiki/Jiangsu_Taizhou_power_station,,
1.7.2024,China,Jiangsu Taizhou power station,2,泰州市生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Taizhou Yuefeng Environmental Protection Power CO LTD,泰州粤丰环保电力有限公司,Taizhou Urban Construction Investment Group Co Ltd; Canvest Kewei Environmental Investment (Guangdong) Co Ltd,粤丰科维环保投资（广东）有限公司; 泰州市城市建设投资集团有限公司,32.546763,120.031084,exact,,Hailing District,Taizhou,Jiangsu,Eastern Asia,Asia,L100001018173,G100001020234,,,https://www.gem.wiki/Jiangsu_Taizhou_power_station,,
11.7.2024,China,Jiangsu Wuxi Huishan power station,1.Jan,江苏省无锡市惠联垃圾焚烧热电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2006,,,Wuxi Huilian Waste-to-Energy CO LTD,无锡惠联垃圾热电有限公司,,,31.694612,120.256181,exact,,Huishan District,Wuxi,Jiangsu,Eastern Asia,Asia,L100001018660,G100001020878,,,https://www.gem.wiki/Jiangsu_Wuxi_Huishan_power_station,,
11.7.2024,China,Jiangsu Wuxi Huishan power station,2.Jan,江苏省无锡市惠联垃圾焚烧热电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2006,,,Wuxi Huilian Waste-to-Energy CO LTD,无锡惠联垃圾热电有限公司,,,31.694612,120.256181,exact,,Huishan District,Wuxi,Jiangsu,Eastern Asia,Asia,L100001018660,G100001020879,,,https://www.gem.wiki/Jiangsu_Wuxi_Huishan_power_station,,
11.7.2024,China,Jiangsu Wuxi Huishan power station,1.Feb,江苏省无锡市惠联垃圾焚烧热电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Wuxi Huilian Waste-to-Energy CO LTD,无锡惠联垃圾热电有限公司,,,31.694612,120.256181,exact,,Huishan District,Wuxi,Jiangsu,Eastern Asia,Asia,L100001018660,G100001020880,,,https://www.gem.wiki/Jiangsu_Wuxi_Huishan_power_station,,
11.7.2024,China,Jiangsu Wuxi Huishan power station,2.Feb,江苏省无锡市惠联垃圾焚烧热电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Wuxi Huilian Waste-to-Energy CO LTD,无锡惠联垃圾热电有限公司,,,31.694612,120.256181,exact,,Huishan District,Wuxi,Jiangsu,Eastern Asia,Asia,L100001018660,G100001020881,,,https://www.gem.wiki/Jiangsu_Wuxi_Huishan_power_station,,
8.8.2024,China,Jiangsu Wuxi Xishan District power station,1.Jan,无锡市锡东生活垃圾焚烧发电厂,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Wuxi Xidong Environmental Protection Energy,无锡锡东环保能源有限公司,Wuxi Municipal Public Utilities Industry Group Co Ltd [10%]; Wuxi Huaguang Environmental Energy Group Co Ltd [10%]; Everbright Environmental Protection (China) Co Ltd [80%],无锡市市政公用产业集团有限公司; 光大环保(中国)有限公司,31.7095,120.4714,exact,,Xishan District,Wuxi,Jiangsu,Eastern Asia,Asia,L100000201842,G100001022212,,,https://www.gem.wiki/Jiangsu_Wuxi_Xishan_District_power_station,,
8.8.2024,China,Jiangsu Wuxi Xishan District power station,2.Jan,无锡市锡东生活垃圾焚烧发电厂,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Wuxi Xidong Environmental Protection Energy,无锡锡东环保能源有限公司,Wuxi Municipal Public Utilities Industry Group Co Ltd [10%]; Wuxi Huaguang Environmental Energy Group Co Ltd [10%]; Everbright Environmental Protection (China) Co Ltd [80%],无锡市市政公用产业集团有限公司; 光大环保(中国)有限公司,31.7095,120.4714,exact,,Xishan District,Wuxi,Jiangsu,Eastern Asia,Asia,L100000201842,G100001022213,,,https://www.gem.wiki/Jiangsu_Wuxi_Xishan_District_power_station,,
18.7.2024,China,Jiangsu Xinghua power station,1,兴化市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Taizhou Jingcheng Environmental Protection Industry CO LTD,泰州京城环保产业有限公司,,,33.022173,120.048565,exact,Changrong,Xinghua City,Taizhou,Jiangsu,Eastern Asia,Asia,L100001018910,G100001021230,,,https://www.gem.wiki/Jiangsu_Xinghua_power_station,,
22.7.2024,China,Jiangsu Xinyi City power station,1,新沂市生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Xinyi High Energy Environmental Protection Energy CO LTD,新沂高能环保能源有限公司,,,34.405741,118.42977,exact,Shuangtang,Xinyi City,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001018982,G100001021333,,,https://www.gem.wiki/Jiangsu_Xinyi_City_power_station,,
15.7.2024,China,Jiangsu Xuyi (Shengyuan) power station,1,盱眙县生活垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2015,,,Jiangsu Shengyuan Environmental Protection Power CO LTD,江苏圣元环保电力有限公司,,,32.955458,118.485086,exact,Gusang Residential District,Xuyi,Huai'an,Jiangsu,Eastern Asia,Asia,L100001018799,G100001021073,,,https://www.gem.wiki/Jiangsu_Xuyi_(Shengyuan)_power_station,,
5.8.2024,China,Jiangsu Xuzhou (GCL) power station,1.Jan,江苏徐州垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2009,,,Xuzhou GCL Environmental Protection Energy CO LTD,徐州协鑫环保能源有限公司,,,34.302172,117.29846,exact,,,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001019500,G100001022042,,,https://www.gem.wiki/Jiangsu_Xuzhou_(GCL)_power_station,,
5.8.2024,China,Jiangsu Xuzhou (GCL) power station,2.Jan,江苏徐州垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2009,,,Xuzhou GCL Environmental Protection Energy CO LTD,徐州协鑫环保能源有限公司,,,34.302172,117.29846,exact,,,Xuzhou,Jiangsu,Eastern Asia,Asia,L100001019500,G100001022043,,,https://www.gem.wiki/Jiangsu_Xuzhou_(GCL)_power_station,,
17.7.2024,China,Jiangsu Yancheng Dafeng District power station,1,大丰生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2015,,,Jiangsu Daji Environmental Protection Energy Dafeng,江苏大吉环保能源大丰有限公司,,,33.424212,120.005997,exact,Caomiao,Dafeng District,Yancheng,Jiangsu,Eastern Asia,Asia,L100001018874,G100001021181,,,https://www.gem.wiki/Jiangsu_Yancheng_Dafeng_District_power_station,,
17.7.2024,China,Jiangsu Yancheng Dafeng District power station,2,大丰生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Jiangsu Daji Environmental Protection Energy Dafeng,江苏大吉环保能源大丰有限公司,,,33.424212,120.005997,exact,Caomiao,Dafeng District,Yancheng,Jiangsu,Eastern Asia,Asia,L100001018874,G100001021182,,,https://www.gem.wiki/Jiangsu_Yancheng_Dafeng_District_power_station,,
12.7.2024,China,Jiangsu Yangzhou (Taida) power station,1.Jan,扬州市生活垃圾焚烧发电厂,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Yangzhou Taida Environmental Protection CO LTD,扬州泰达环保有限公司,Tianjin TEDA Environmental Protection Co Ltd,天津泰达环保有限公司,32.462049,119.305175,exact,Yangmiao,Hanjiang District,Yangzhou,Jiangsu,Eastern Asia,Asia,L100001018727,G100001020966,,,https://www.gem.wiki/Jiangsu_Yangzhou_(Taida)_power_station,,
12.7.2024,China,Jiangsu Yangzhou (Taida) power station,2.Jan,扬州市生活垃圾焚烧发电厂,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Yangzhou Taida Environmental Protection CO LTD,扬州泰达环保有限公司,Tianjin TEDA Environmental Protection Co Ltd,天津泰达环保有限公司,32.462049,119.305175,exact,Yangmiao,Hanjiang District,Yangzhou,Jiangsu,Eastern Asia,Asia,L100001018727,G100001020977,,,https://www.gem.wiki/Jiangsu_Yangzhou_(Taida)_power_station,,
12.7.2024,China,Jiangsu Yangzhou (Taida) power station,2,扬州市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,Yangzhou Taida Environmental Protection CO LTD,扬州泰达环保有限公司,Tianjin TEDA Environmental Protection Co Ltd,天津泰达环保有限公司,32.462049,119.305175,exact,Yangmiao,Hanjiang District,Yangzhou,Jiangsu,Eastern Asia,Asia,L100001018727,G100001020978,,,https://www.gem.wiki/Jiangsu_Yangzhou_(Taida)_power_station,,
12.7.2024,China,Jiangsu Yangzhou (Taida) power station,3,扬州市生活垃圾焚烧发电厂,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Yangzhou Taida Environmental Protection CO LTD,扬州泰达环保有限公司,Tianjin TEDA Environmental Protection Co Ltd,天津泰达环保有限公司,32.462049,119.305175,exact,Yangmiao,Hanjiang District,Yangzhou,Jiangsu,Eastern Asia,Asia,L100001018727,G100001020979,,,https://www.gem.wiki/Jiangsu_Yangzhou_(Taida)_power_station,,
17.7.2024,China,Jiangsu Zhenjiang (Everbright) power station,1.Jan,镇江市生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Everbright Environmental Protection Energy (Zhenjiang) CO LTD,光大环保能源（镇江）有限公司,,,32.161233,119.602664,exact,,Jingkou District,Zhenjiang,Jiangsu,Eastern Asia,Asia,L100001018863,G100001021160,,,https://www.gem.wiki/Jiangsu_Zhenjiang_(Everbright)_power_station,,
17.7.2024,China,Jiangsu Zhenjiang (Everbright) power station,2.Jan,镇江市生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Everbright Environmental Protection Energy (Zhenjiang) CO LTD,光大环保能源（镇江）有限公司,,,32.161233,119.602664,exact,,Jingkou District,Zhenjiang,Jiangsu,Eastern Asia,Asia,L100001018863,G100001021161,,,https://www.gem.wiki/Jiangsu_Zhenjiang_(Everbright)_power_station,,
6.8.2024,China,Jiangxi Anfu (Weiming) power station,1,安福县生活垃圾焚烧发电项目,,10,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Anfu Weiming Environmental Protection Energy CO LTD,安福伟明环保能源有限公司,Zhejiang Weiming Environmental Protection Co Ltd,浙江伟明环保股份有限公司,27.374034,114.659549,exact,Fengtian,Anfu,Ji'an,Jiangxi,Eastern Asia,Asia,L100001019537,G100001022094,,,https://www.gem.wiki/Jiangxi_Anfu_(Weiming)_power_station,,
7.8.2024,China,Jiangxi Chongyi power station,1,崇义县生活垃圾焚烧发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2024,,,Chongyi Huagan Environmental Protection Energy CO LTD,崇义华赣环保能源有限公司,,,25.695888,114.274103,exact,Hengshui,Chongyi,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001019579,G100001022162,,,https://www.gem.wiki/Jiangxi_Chongyi_power_station,,
2.8.2024,China,Jiangxi Dexing City power station,1,德兴市焚烧发电项目,,8,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Dexing Haichuang Environmental Protection Technology CO LTD,德兴海创环保科技有限责任公司,,,29.032445,117.541564,exact,,Dexing City,Shangrao,Jiangxi,Eastern Asia,Asia,L100001019463,G100001021991,,,https://www.gem.wiki/Jiangxi_Dexing_City_power_station,,
24.7.2024,China,Jiangxi Duchang power station,1,都昌县生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Duchang County Shouchuang Environmental Protection Energy CO LTD,都昌县首创环保能源有限公司,,,29.499785,116.415239,exact,,Duchang,Jiujiang,Jiangxi,Eastern Asia,Asia,L100001019051,G100001021449,,,https://www.gem.wiki/Jiangxi_Duchang_power_station,,
8.8.2024,China,Jiangxi Fengcheng City (Dynagreen) power station,1,丰城市焚烧垃圾发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Fengcheng Green Power Environmental Protection CO LTD,丰城绿色动力环保有限公司,Dynagreen Environmental Protection Group Co Ltd,绿色动力环保集团股份有限公司,28.080614,115.885449,exact,Dushi,Fengcheng City,Yichun,Jiangxi,Eastern Asia,Asia,L100001019603,G100001022194,,,https://www.gem.wiki/Jiangxi_Fengcheng_City_(Dynagreen)_power_station,,
24.7.2024,China,Jiangxi Fengxin power station,1,奉新县垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Fengxin Weiming Environmental Protection Energy CO LTD,奉新伟明环保能源有限公司,,,28.787664,115.409318,exact,Ganzhou,Fengxin,Yichun,Jiangxi,Eastern Asia,Asia,L100001019082,G100001021498,,,https://www.gem.wiki/Jiangxi_Fengxin_power_station,,
2.8.2024,China,Jiangxi Ganzhou Ganxian District power station,1,赣州市生活垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Ganzhou Enfei Environmental Protection Energy CO LTD,赣州恩菲环保能源有限公司,,,25.674334,114.952267,exact,Wangmudu,Ganxian District,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001019461,G100001021986,,,https://www.gem.wiki/Jiangxi_Ganzhou_Ganxian_District_power_station,,
2.8.2024,China,Jiangxi Ganzhou Ganxian District power station,2,赣州市生活垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Ganzhou Enfei Environmental Protection Energy CO LTD,赣州恩菲环保能源有限公司,,,25.674334,114.952267,exact,Wangmudu,Ganxian District,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001019461,G100001021987,,,https://www.gem.wiki/Jiangxi_Ganzhou_Ganxian_District_power_station,,
24.7.2024,China,Jiangxi Jiujiang (Everbright) power station,1.Jan,九江市生活垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Everbright Environmental Protection Energy (Jiujiang) CO LTD,光大环保能源（九江）有限公司,China Everbright Environment (Group) Co Ltd,中国光大环境（集团）有限公司,29.782448,115.733991,exact,,Chaisang District,Jiujiang,Jiangxi,Eastern Asia,Asia,L100001019050,G100001021447,,,https://www.gem.wiki/Jiangxi_Jiujiang_(Everbright)_power_station,,
24.7.2024,China,Jiangxi Jiujiang (Everbright) power station,2.Jan,九江市生活垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Everbright Environmental Protection Energy (Jiujiang) CO LTD,光大环保能源（九江）有限公司,China Everbright Environment (Group) Co Ltd,中国光大环境（集团）有限公司,29.782448,115.733991,exact,,Chaisang District,Jiujiang,Jiangxi,Eastern Asia,Asia,L100001019050,G100001021448,,,https://www.gem.wiki/Jiangxi_Jiujiang_(Everbright)_power_station,,
16.7.2024,China,Jiangxi Longnan power station,1,龙南市（三南）生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,CECEP (Longnan) Environmental Energy CO LTD,中节能（龙南）环保能源有限公司,,,24.829905,114.847076,exact,Dongjiang,Longnan,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001018808,G100001021086,,,https://www.gem.wiki/Jiangxi_Longnan_power_station,,
23.7.2024,China,Jiangxi Ningdu power station,1,宁都生活垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Ningdu Weiming Chengtou New Energy CO LTD,宁都县伟明城投新能源有限公司,,,26.404456,115.950253,exact,Zhuze,Ningdu,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001019006,G100001021373,,,https://www.gem.wiki/Jiangxi_Ningdu_power_station,,
7.8.2024,China,Jiangxi Pingxiang (CECEP) power station,1,萍乡市生活垃圾焚烧发电项目,,12,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2017,,,China Energy Conservation Pingxiang Environmental Protection Energy CO LTD,中节能萍乡环保能源有限公司,,,27.610633,113.691878,exact,Xiabu,Xiangdong District,Pingxiang,Jiangxi,Eastern Asia,Asia,L100001019583,G100001022167,,,https://www.gem.wiki/Jiangxi_Pingxiang_(CECEP)_power_station,,
7.8.2024,China,Jiangxi Pingxiang (CECEP) power station,2,萍乡市生活垃圾焚烧发电项目,,15,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2020,,,China Energy Conservation Pingxiang Environmental Protection Energy CO LTD,中节能萍乡环保能源有限公司,,,27.610633,113.691878,exact,Xiabu,Xiangdong District,Pingxiang,Jiangxi,Eastern Asia,Asia,L100001019583,G100001022168,,,https://www.gem.wiki/Jiangxi_Pingxiang_(CECEP)_power_station,,
29.7.2024,China,Jiangxi Ruijin City power station,1,瑞金市生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Ruijin Shouchuang Environmental Protection Energy CO LTD,瑞金首创环保能源有限公司,Beijing Shouchuang Environment Holdings Co Ltd,北京首创环境控股有限公司,25.825085,115.998055,exact,Shazhouba,Ruijin City,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001019251,G100001021721,,,https://www.gem.wiki/Jiangxi_Ruijin_City_power_station,,
29.7.2024,China,Jiangxi Ruijin City power station,2,瑞金市生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),pre-construction,,,,,,Ruijin Shouchuang Environmental Protection Energy CO LTD,瑞金首创环保能源有限公司,Beijing Shouchuang Environment Holdings Co Ltd,北京首创环境控股有限公司,25.825085,115.998055,exact,Shazhouba,Ruijin City,Ganzhou,Jiangxi,Eastern Asia,Asia,L100001019251,G100001021722,,,https://www.gem.wiki/Jiangxi_Ruijin_City_power_station,,
12.7.2024,China,Jiangxi Shanggao power station,1,上高县生活垃圾焚烧发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Shanggao Haichuang Environmental Protection Technology CO LTD,上高海创环保科技有限公司,,,28.286871,115.024254,exact,,Shanggao,Yichun,Jiangxi,Eastern Asia,Asia,L100001018743,G100001021006,,,https://www.gem.wiki/Jiangxi_Shanggao_power_station,,
18.7.2024,China,Jiangxi Wanzai power station,1,万载县生活垃圾焚烧发电项目,,16,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Hanlan (Wanzai) Solid Waste Treatment CO LTD,瀚蓝（万载）固废处理有限公司,,,28.148948,114.451057,exact,Efeng,Wanzai,Yichun,Jiangxi,Eastern Asia,Asia,L100001018899,G100001021217,,,https://www.gem.wiki/Jiangxi_Wanzai_power_station,,
5.8.2024,China,Jiangxi Xiushui power station,1,修水县生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Everbright Environmental Protection Energy (Xiushui) CO LTD,光大环保能源（修水）有限公司,,,29.147656,114.693753,exact,,Xiushui,Jiujiang,Jiangxi,Eastern Asia,Asia,L100001019505,G100001022050,,,https://www.gem.wiki/Jiangxi_Xiushui_power_station,,
23.7.2024,China,Jiangxi Yichun (Dynagreen) power station,1,宜春市生活垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Yichun Dynagreen Renewable Energy CO LTD,宜春绿色动力再生能源有限公司,,,27.893975,114.451294,exact,,Yuanzhou District,Yichun,Jiangxi,Eastern Asia,Asia,L100001019013,G100001021381,,,https://www.gem.wiki/Jiangxi_Yichun_(Dynagreen)_power_station,,
